country,year,gender,employment_type,economic_activity,employees_thousands,data_quality,data_source,indicator
Lesotho,2019,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,3.06,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): H. Transportation and storage,0.493,Unreliable,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,0.63,Unreliable,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): J. Information and communication,1.054,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,3.117,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Total,Nature of job: Persons with formal main job,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",0.266,Unreliable,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,2.831,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,25.431,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): P. Education,19.779,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,7.364,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): S. Other service activities,0.398,Unreliable,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Total,Nature of job: Persons with formal main job,Economic activity (ISIC-Rev.4): U. Activities of extraterritorial organizations and bodies,1.172,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): Total,212.285,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,34.976,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): B. Mining and quarrying,22.622,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): C. Manufacturing,40.908,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Total,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",0.86,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Total,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",2.482,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): F. Construction,35.559,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,11.96,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): H. Transportation and storage,11.33,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,2.59,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): J. Information and communication,1.081,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,1.698,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Total,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",0.499,Unreliable,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,10.664,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,19.136,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): P. Education,8.518,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,3.009,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Total,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",0.297,Unreliable,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): S. Other service activities,1.081,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1.385,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Total,Economic activity (ISIC-Rev.4): U. Activities of extraterritorial organizations and bodies,1.547,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): Total,156.744,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,34.459,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): B. Mining and quarrying,4.482,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): C. Manufacturing,38.675,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Persons with informal main job,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",0.362,Unreliable,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Persons with informal main job,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",1.688,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): F. Construction,34.021,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,10.434,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): H. Transportation and storage,10.978,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,2.174,Normal,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): J. Information and communication,0.477,Unreliable,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Persons with informal main job,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,0.359,Unreliable,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
Lesotho,2019,Male,Nature of job: Persons with informal main job,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",0.312,Unreliable,LFS - Integrated Labour Force Survey,"Employees by sex, informal/formal job and economic activity (thousands)"
